[03:12:24] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731204741761.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[03:12:24] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/grand_library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_village_savanna_house'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/ruined_portal'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/troll_vault'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/simple_dungeon_additions'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_abandoned_mineshaft'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'sophisticatedbackpacks:inject/chests/shipwreck_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/labyrinth_dead_end'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestbooks_1'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/darktower_key'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestbooks_3'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestbooks_2'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestbooks_4'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/kit_random'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/kit_wool'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:luck_of_the_sea' into LootTable 'minecraft:gameplay/fishing'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:spider_dungeon/chests/egg_room'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecolonies:chests/supplycamp'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:small_dungeon/chests/loot_piles'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'sophisticatedbackpacks:inject/chests/end_city_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/kit_food'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ancient_elements:chests/spectral_smithing_upgrade_lootable'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/pillager_outpost'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_basic_easy'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/stage_3'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/stage_4'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/stage_5'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/stage_1'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/stage_2'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:zombie_dungeon/chests/tombstone'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/silver/silver_dungeon_reward'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_advanced_easy'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/basement'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/cmd_yung'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ancient_elements:chests/ancient_elements_nether_fortress_modify'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'reliquary:inject/chests/stronghold_crossing'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/bronze/bronze_dungeon_neptune'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ancient_elements:chests/ancient_elements_mineshaft_lootable'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_pillager_outpost'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/bastion_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/shipwreck_map'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/abandoned_mineshaft_additions'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/bronze/bronze_dungeon_trash'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:atkdmg_ranged' into LootTable 'minecraft:entities/skeleton'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:ender_manipulator' into LootTable 'minecraft:entities/enderman'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/bronze/bronze_dungeon_disc'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/artisan_relic_addition'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterjungletemples:chests/campsite'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_village_plains_house'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_basic_hard'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:obsidian_skin' into LootTable 'minecraft:chests/nether_bridge'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/nether_bridge'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/lab'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/prison_lg'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'deeperdarker:chests/ancient_temple_storage'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/aurora_room'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/bastion_hoglin_stable'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'sophisticatedbackpacks:inject/chests/woodland_mansion'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/tomb_pharaoh'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterfortresses:chests/hall'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterfortresses:chests/extra'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'deeperdarker:chests/ancient_temple_fountain'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/statue'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betteroceanmonuments:chests/upper_side_chamber'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/food'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/tree_cache'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:enchanter' into LootTable 'minecraft:chests/stronghold_library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/stronghold_library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'sophisticatedbackpacks:inject/chests/desert_pyramid'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/food_storage'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/armoury'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ancient_elements:chests/ancient_elements_iglo_lootable'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterstrongholds:chests/mess'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'deeperdarker:chests/ancient_temple_secret'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/stronghold_crossing'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterfortresses:chests/worship'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterjungletemples:chests/treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/tower_library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/quest_grove_dropper'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/gold/gold_dungeon_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:zombie_dungeon/chests/common'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterfortresses:chests/quarters'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:treasure_sands' into LootTable 'minecraft:chests/desert_pyramid'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/desert_pyramid'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/underwater_ruin_big'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/silver/silver_dungeon_valkyrie'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/jungle_temple_dispenser'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/troll_garden'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/foundation_basement'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_village_desert_house'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ad_astra:chests/dungeon/moon/large_dungeon_chest'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:huckster' into LootTable 'minecraft:gameplay/hero_of_the_village/librarian_gift'!
[03:13:42] [Render thread/WARN]: Datapack tried to redefine minecraft:empty loot table, ignoring
[03:13:42] [Render thread/INFO]: Registered 0 recipes in 0 ms
[03:13:42] [Render thread/INFO]: Skipping loading recipe reliquary:squid_beak as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:aurum_chest_boat: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:rib_bone as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/hunger as it's serializer returned null
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/brass_ingot recipe (createaddition:rolling/brass_ingot) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:aurum_fence_gate: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/copper_ingot recipe (createaddition:rolling/copper_ingot) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:frozen_core as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:fungyss_fence_gate: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:zombie_heart as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:eye_of_the_storm as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:fungyss_fence: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/poison as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:withered_rib as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:edelwood_fence: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe mysticalagriculture:essence/chisel/limestone: com.google.gson.JsonSyntaxException: Unknown item 'chisel:limestone/raw'
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/electrum_plate recipe (createaddition:rolling/electrum_plate) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:catalyzing_gland as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe enderio:rs_cable as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe supplementaries:inspirations/flag_clear as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:edelwood_fence_gate: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/iron_plate recipe (createaddition:rolling/iron_plate) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:slime_pearl as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:guardian_spike as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/regeneration as it's serializer returned null
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/gold_plate recipe (createaddition:rolling/gold_plate) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/fire_resistance as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe design_decor:item_application/crushing_wheels/special_aluminum_cylinder: com.google.gson.JsonSyntaxException: Unknown item 'design_decor:aluminum_boiler'
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/electrum_ingot recipe (createaddition:rolling/electrum_ingot) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe supplementaries:inspirations/blackboard_clear as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:aurum_fence: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/frosted as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe supplementaries:inspirations/flag_dye as it's serializer returned null
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/iron_ingot recipe (createaddition:rolling/iron_ingot) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe design_decor:item_application/millstones/special_aluminum_cylinder: com.google.gson.JsonSyntaxException: Unknown item 'design_decor:aluminum_boiler'
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/gold_ingot recipe (createaddition:rolling/gold_ingot) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/blindness as it's serializer returned null
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/straw recipe (createaddition:rolling/straw) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:molten_core as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:bat_wing as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:corrupted_pixie: com.google.gson.JsonSyntaxException: Unknown item 'forbidden_arcanus:dark_soul'
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe mysticalagriculture:essence/chisel/marble: com.google.gson.JsonSyntaxException: Unknown item 'chisel:marble/raw'
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe forbidden_arcanus:edelwood_chest_boat: com.google.gson.JsonParseException: An ingredient entry needs either a tag or an item
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:nebulous_heart as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/resistance as it's serializer returned null
[03:13:43] [Render thread/WARN]: Your custom createaddition:rolling/copper_plate recipe (createaddition:rolling/copper_plate) specified a duration. Durations have no impact on this type of recipe.
[03:13:43] [Render thread/INFO]: Skipping loading recipe reliquary:chelicerae as it's serializer returned null
[03:13:43] [Render thread/INFO]: Skipping loading recipe twilightforest:jeed/slowness as it's serializer returned null
[03:13:43] [Render thread/ERROR]: Parsing error loading recipe mysticalagriculture:essence/chisel/basalt: com.google.gson.JsonSyntaxException: Unknown item 'chisel:basalt/raw'
[03:13:43] [Render thread/INFO]: Loaded 166 recipes
[03:13:44] [Render thread/ERROR]: Register attachment for RegisterRecipesEvent: org.zeith.hammerlib.core.test.HammerLibRecipeExtension.
[03:13:44] [Render thread/ERROR]: Register attachment for RegisterRecipesEvent: org.zeith.improvableskills.api.recipe.Is3RecipeBuilderExtension.
[03:13:44] [Render thread/INFO]: Reloading HammerLib recipes...
[03:13:44] [Render thread/INFO]: HammerLib injected 16 recipes into recipe map. Removed 0 recipes from the game.
[03:13:44] [Render thread/INFO]: Registered 16 additional recipes.
[03:13:44] [Render thread/WARN]: Unable to find registry for tag directory tags/functions
[03:13:44] [Render thread/INFO]: Loaded 11516 advancements
[03:13:44] [Render thread/INFO]: Registered 0 additional recipes.
[03:13:44] [Render thread/INFO]: Loaded 19 curio slots
[03:13:44] [Render thread/INFO]: Loaded 9 curio entities
[03:13:44] [Render thread/WARN]: Unable to decode loot conditions
com.google.gson.JsonSyntaxException: Unknown type 'minecraft:alternatives'
	at net.minecraft.world.level.storage.loot.GsonAdapterFactory$JsonAdapter.deserialize(GsonAdapterFactory.java:99) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:76) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper.read(TypeAdapterRuntimeTypeWrapper.java:40) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.internal.bind.ArrayTypeAdapter.read(ArrayTypeAdapter.java:72) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1214) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1319) ~[gson-2.10.jar%23107!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1261) ~[gson-2.10.jar%23107!/:?]
	at net.minecraftforge.common.loot.IGlobalLootModifier.lambda$static$1(IGlobalLootModifier.java:39) ~[forge-1.20.1-47.3.0-universal.jar%23559!/:?]
	at com.mojang.serialization.Decoder$1.lambda$decode$1(Decoder.java:49) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.Decoder$1.decode(Decoder.java:49) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.Codec$2.decode(Codec.java:71) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.Decoder.parse(Decoder.java:18) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.FieldDecoder.decode(FieldDecoder.java:29) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapCodec$1.decode(MapCodec.java:34) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.RecordCodecBuilder$Instance$5.decode(RecordCodecBuilder.java:323) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.RecordCodecBuilder$2.decode(RecordCodecBuilder.java:107) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.KeyDispatchCodec.lambda$decode$3(KeyDispatchCodec.java:67) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.KeyDispatchCodec.lambda$decode$4(KeyDispatchCodec.java:58) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.codecs.KeyDispatchCodec.decode(KeyDispatchCodec.java:56) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapDecoder.lambda$compressedDecode$1(MapDecoder.java:52) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.lambda$flatMap$11(DataResult.java:139) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.datafixers.util.Either$Left.map(Either.java:38) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.DataResult.flatMap(DataResult.java:137) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapDecoder.compressedDecode(MapDecoder.java:52) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.MapCodec$MapCodecCodec.decode(MapCodec.java:91) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at com.mojang.serialization.Decoder.parse(Decoder.java:18) ~[datafixerupper-6.0.8.jar%23114!/:?]
	at net.minecraftforge.common.loot.LootModifierManager.apply(LootModifierManager.java:79) ~[forge-1.20.1-47.3.0-universal.jar%23559!/:?]
	at net.minecraftforge.common.loot.LootModifierManager.m_5787_(LootModifierManager.java:38) ~[forge-1.20.1-47.3.0-universal.jar%23559!/:?]
	at net.minecraft.server.packs.resources.SimplePreparableReloadListener.m_10789_(SimplePreparableReloadListener.java:13) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:718) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:482) ~[?:?]
	at net.minecraft.server.packs.resources.SimpleReloadInstance.m_143940_(SimpleReloadInstance.java:69) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_6367_(BlockableEventLoop.java:156) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.util.thread.ReentrantBlockableEventLoop.m_6367_(ReentrantBlockableEventLoop.java:23) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_7245_(BlockableEventLoop.java:130) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.m_18701_(BlockableEventLoop.java:139) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.Minecraft.m_18701_(Minecraft.java:3941) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldOpenFlows.m_246486_(WorldOpenFlows.java:163) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldOpenFlows.m_233122_(WorldOpenFlows.java:113) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldOpenFlows.doLoadLevel(WorldOpenFlows.java:181) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldOpenFlows.m_233145_(WorldOpenFlows.java:169) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldOpenFlows.m_233133_(WorldOpenFlows.java:65) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList$WorldListEntry.m_101744_(WorldSelectionList.java:575) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList$WorldListEntry.m_101704_(WorldSelectionList.java:474) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList$WorldListEntry.m_6375_(WorldSelectionList.java:413) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.components.AbstractSelectionList.m_6375_(AbstractSelectionList.java:298) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.components.events.ContainerEventHandler.m_6375_(ContainerEventHandler.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
